"","id","num_wave_voted","num_switch","switch_ratio","ifswitch"
"1",1,7,0,0,0
"2",2,11,2,0.181818181818182,1
"3",3,10,1,0.1,1
"4",4,1,0,0,0
"5",5,2,1,0.5,1
"6",8,10,0,0,0
"7",9,11,0,0,0
"8",11,6,0,0,0
"9",12,1,0,0,0
"10",13,3,0,0,0
"11",14,9,4,0.444444444444444,1
"12",15,12,2,0.166666666666667,1
"13",16,4,2,0.5,1
"14",17,9,0,0,0
"15",18,10,0,0,0
"16",19,7,0,0,0
"17",20,3,0,0,0
"18",21,1,0,0,0
"19",22,2,0,0,0
"20",23,8,0,0,0
"21",26,3,1,0.333333333333333,1
"22",27,5,0,0,0
"23",28,5,2,0.4,1
"24",30,11,2,0.181818181818182,1
"25",31,9,0,0,0
"26",32,10,2,0.2,1
"27",34,10,2,0.2,1
"28",35,10,0,0,0
"29",36,12,1,0.0833333333333333,1
"30",40,12,0,0,0
"31",42,9,0,0,0
"32",43,11,0,0,0
"33",44,11,0,0,0
"34",45,10,1,0.1,1
"35",46,12,0,0,0
"36",47,5,0,0,0
"37",49,11,0,0,0
"38",50,10,6,0.6,1
"39",51,9,3,0.333333333333333,1
"40",52,8,6,0.75,1
"41",53,8,1,0.125,1
"42",54,4,0,0,0
"43",55,11,0,0,0
"44",56,12,4,0.333333333333333,1
"45",58,2,1,0.5,1
"46",59,8,2,0.25,1
"47",60,2,0,0,0
"48",61,12,0,0,0
"49",62,11,0,0,0
"50",63,12,2,0.166666666666667,1
"51",64,3,0,0,0
"52",66,11,0,0,0
"53",68,11,0,0,0
"54",69,9,1,0.111111111111111,1
"55",70,7,0,0,0
"56",71,7,0,0,0
"57",72,2,0,0,0
"58",73,7,3,0.428571428571429,1
"59",76,8,0,0,0
"60",77,10,0,0,0
"61",78,9,0,0,0
"62",79,1,0,0,0
"63",80,10,0,0,0
"64",81,11,3,0.272727272727273,1
"65",83,4,0,0,0
"66",84,12,0,0,0
"67",85,2,0,0,0
"68",86,11,0,0,0
"69",87,11,5,0.454545454545455,1
"70",88,11,2,0.181818181818182,1
"71",89,12,0,0,0
"72",90,11,0,0,0
"73",93,8,1,0.125,1
"74",97,3,0,0,0
"75",98,12,4,0.333333333333333,1
"76",99,8,0,0,0
"77",101,12,3,0.25,1
"78",102,8,0,0,0
"79",104,7,1,0.142857142857143,1
"80",105,6,0,0,0
"81",106,4,0,0,0
"82",107,8,1,0.125,1
"83",109,10,0,0,0
"84",110,2,0,0,0
"85",112,10,2,0.2,1
"86",116,8,0,0,0
"87",117,8,0,0,0
"88",121,11,0,0,0
"89",122,8,0,0,0
"90",123,5,0,0,0
"91",125,8,0,0,0
"92",126,12,2,0.166666666666667,1
"93",127,12,1,0.0833333333333333,1
"94",128,10,0,0,0
"95",129,10,0,0,0
"96",130,12,0,0,0
"97",131,5,0,0,0
"98",132,8,0,0,0
"99",133,10,3,0.3,1
"100",134,5,0,0,0
"101",135,10,1,0.1,1
"102",136,10,2,0.2,1
"103",137,5,0,0,0
"104",139,5,0,0,0
"105",141,9,3,0.333333333333333,1
"106",142,10,1,0.1,1
"107",143,1,0,0,0
"108",144,10,0,0,0
"109",145,8,0,0,0
"110",146,12,0,0,0
"111",147,5,1,0.2,1
"112",148,5,0,0,0
"113",149,1,0,0,0
"114",150,3,0,0,0
"115",151,6,2,0.333333333333333,1
"116",152,8,2,0.25,1
"117",153,7,0,0,0
"118",156,7,0,0,0
"119",160,7,2,0.285714285714286,1
"120",161,2,0,0,0
"121",162,12,4,0.333333333333333,1
"122",163,9,0,0,0
"123",164,12,1,0.0833333333333333,1
"124",165,12,0,0,0
"125",166,5,0,0,0
"126",167,5,0,0,0
"127",168,8,1,0.125,1
"128",169,7,0,0,0
"129",171,1,0,0,0
"130",172,12,0,0,0
"131",173,9,4,0.444444444444444,1
"132",174,9,2,0.222222222222222,1
"133",175,4,1,0.25,1
"134",177,12,5,0.416666666666667,1
"135",178,11,2,0.181818181818182,1
"136",179,11,0,0,0
"137",181,7,0,0,0
"138",183,11,0,0,0
"139",184,6,5,0.833333333333333,1
"140",186,10,2,0.2,1
"141",187,11,0,0,0
"142",188,12,0,0,0
"143",190,8,0,0,0
"144",191,5,0,0,0
"145",193,7,0,0,0
"146",194,11,2,0.181818181818182,1
"147",195,11,4,0.363636363636364,1
"148",196,3,0,0,0
"149",201,11,3,0.272727272727273,1
"150",204,7,0,0,0
"151",205,5,0,0,0
"152",207,8,0,0,0
"153",208,10,0,0,0
"154",209,11,0,0,0
"155",210,6,0,0,0
"156",212,11,0,0,0
"157",213,11,0,0,0
"158",214,4,0,0,0
"159",216,11,0,0,0
"160",217,4,0,0,0
"161",218,9,2,0.222222222222222,1
"162",219,7,0,0,0
"163",220,6,1,0.166666666666667,1
"164",221,11,2,0.181818181818182,1
"165",223,2,0,0,0
"166",224,1,0,0,0
"167",225,8,0,0,0
"168",226,9,0,0,0
"169",227,3,0,0,0
"170",228,11,1,0.0909090909090909,1
"171",229,4,1,0.25,1
"172",230,1,0,0,0
"173",231,3,1,0.333333333333333,1
"174",232,12,3,0.25,1
"175",233,11,0,0,0
"176",236,6,1,0.166666666666667,1
"177",237,2,0,0,0
"178",239,5,2,0.4,1
"179",240,12,0,0,0
"180",244,7,0,0,0
"181",245,4,2,0.5,1
"182",246,9,2,0.222222222222222,1
"183",247,1,0,0,0
"184",249,4,0,0,0
"185",250,9,0,0,0
"186",251,6,1,0.166666666666667,1
"187",253,4,0,0,0
"188",254,4,0,0,0
"189",255,2,0,0,0
"190",256,6,2,0.333333333333333,1
"191",257,1,0,0,0
"192",258,9,0,0,0
"193",259,2,1,0.5,1
"194",260,10,2,0.2,1
"195",261,11,0,0,0
"196",262,4,0,0,0
"197",263,10,0,0,0
"198",264,2,0,0,0
"199",265,9,1,0.111111111111111,1
"200",266,9,0,0,0
"201",267,12,1,0.0833333333333333,1
"202",268,2,0,0,0
"203",269,12,6,0.5,1
"204",271,10,0,0,0
"205",272,10,2,0.2,1
"206",275,2,0,0,0
"207",276,11,3,0.272727272727273,1
"208",279,11,0,0,0
"209",280,10,0,0,0
"210",282,10,0,0,0
"211",283,6,1,0.166666666666667,1
"212",284,11,3,0.272727272727273,1
"213",285,12,0,0,0
"214",287,8,0,0,0
"215",289,5,0,0,0
"216",291,2,0,0,0
"217",292,1,0,0,0
"218",293,12,0,0,0
"219",294,2,0,0,0
"220",295,10,0,0,0
"221",297,11,1,0.0909090909090909,1
"222",299,3,0,0,0
"223",300,7,2,0.285714285714286,1
"224",303,9,2,0.222222222222222,1
"225",304,2,0,0,0
"226",305,10,0,0,0
"227",306,2,0,0,0
"228",307,12,0,0,0
"229",308,12,0,0,0
"230",309,9,0,0,0
"231",310,2,0,0,0
"232",311,6,0,0,0
"233",312,6,3,0.5,1
"234",313,2,0,0,0
"235",314,1,0,0,0
"236",316,2,1,0.5,1
"237",317,3,0,0,0
"238",319,2,0,0,0
"239",320,8,3,0.375,1
"240",321,7,0,0,0
"241",323,2,0,0,0
"242",324,7,0,0,0
"243",331,12,0,0,0
"244",332,5,1,0.2,1
"245",334,10,0,0,0
"246",335,1,0,0,0
"247",336,6,0,0,0
"248",337,3,0,0,0
"249",338,2,1,0.5,1
"250",339,2,0,0,0
"251",340,12,0,0,0
"252",341,7,0,0,0
"253",344,12,0,0,0
"254",347,9,0,0,0
"255",348,2,0,0,0
"256",349,11,5,0.454545454545455,1
"257",352,9,2,0.222222222222222,1
"258",353,11,1,0.0909090909090909,1
"259",354,9,4,0.444444444444444,1
"260",355,7,0,0,0
"261",356,12,2,0.166666666666667,1
"262",357,4,2,0.5,1
"263",358,11,0,0,0
"264",359,2,0,0,0
"265",360,1,0,0,0
"266",361,1,0,0,0
"267",362,2,0,0,0
"268",364,1,0,0,0
"269",365,10,4,0.4,1
"270",366,9,0,0,0
"271",367,8,0,0,0
"272",368,5,0,0,0
"273",369,11,2,0.181818181818182,1
"274",371,12,1,0.0833333333333333,1
"275",372,5,1,0.2,1
"276",373,11,0,0,0
"277",375,6,0,0,0
"278",376,12,0,0,0
"279",377,11,2,0.181818181818182,1
"280",378,1,0,0,0
"281",379,10,0,0,0
"282",380,12,1,0.0833333333333333,1
"283",381,7,2,0.285714285714286,1
"284",382,3,0,0,0
"285",384,12,0,0,0
"286",385,3,1,0.333333333333333,1
"287",386,8,0,0,0
"288",388,9,2,0.222222222222222,1
"289",389,11,0,0,0
"290",390,9,0,0,0
"291",391,4,0,0,0
"292",392,2,1,0.5,1
"293",394,11,1,0.0909090909090909,1
"294",395,9,2,0.222222222222222,1
"295",396,12,0,0,0
"296",397,7,3,0.428571428571429,1
"297",398,12,2,0.166666666666667,1
"298",399,6,0,0,0
"299",400,1,0,0,0
"300",401,1,0,0,0
"301",402,2,0,0,0
"302",403,7,1,0.142857142857143,1
"303",404,5,1,0.2,1
"304",405,12,1,0.0833333333333333,1
"305",406,9,0,0,0
"306",409,11,0,0,0
"307",410,2,0,0,0
"308",411,8,0,0,0
"309",412,7,4,0.571428571428571,1
"310",413,3,0,0,0
"311",414,2,0,0,0
"312",415,5,0,0,0
"313",416,11,0,0,0
"314",417,9,1,0.111111111111111,1
"315",418,2,0,0,0
"316",420,10,0,0,0
"317",421,3,2,0.666666666666667,1
"318",422,5,0,0,0
"319",423,8,0,0,0
"320",424,7,0,0,0
"321",425,8,0,0,0
"322",428,9,0,0,0
"323",429,12,0,0,0
"324",431,10,0,0,0
"325",432,5,3,0.6,1
"326",434,12,0,0,0
"327",436,2,1,0.5,1
"328",437,6,0,0,0
"329",438,10,0,0,0
"330",439,10,0,0,0
"331",440,5,1,0.2,1
"332",441,5,0,0,0
"333",442,7,0,0,0
"334",443,12,0,0,0
"335",444,5,2,0.4,1
"336",445,10,0,0,0
"337",446,9,2,0.222222222222222,1
"338",447,11,2,0.181818181818182,1
"339",451,8,2,0.25,1
"340",452,5,0,0,0
"341",453,9,3,0.333333333333333,1
"342",455,10,0,0,0
"343",456,12,0,0,0
"344",457,2,1,0.5,1
"345",458,11,0,0,0
"346",459,6,1,0.166666666666667,1
"347",460,11,2,0.181818181818182,1
"348",461,11,0,0,0
"349",463,3,0,0,0
"350",464,11,1,0.0909090909090909,1
"351",465,4,2,0.5,1
"352",467,10,4,0.4,1
"353",468,11,0,0,0
"354",470,5,0,0,0
"355",471,11,0,0,0
"356",472,3,0,0,0
"357",473,1,0,0,0
"358",474,3,0,0,0
"359",475,2,0,0,0
"360",476,11,0,0,0
"361",477,9,4,0.444444444444444,1
"362",478,10,0,0,0
"363",479,8,0,0,0
"364",480,4,0,0,0
"365",483,3,0,0,0
"366",486,10,0,0,0
"367",487,2,0,0,0
"368",488,10,6,0.6,1
"369",491,11,1,0.0909090909090909,1
"370",492,10,1,0.1,1
"371",493,2,0,0,0
"372",494,5,2,0.4,1
"373",495,10,0,0,0
"374",497,8,0,0,0
"375",498,4,0,0,0
"376",499,4,0,0,0
"377",500,7,1,0.142857142857143,1
"378",501,7,0,0,0
"379",502,7,4,0.571428571428571,1
"380",503,12,0,0,0
"381",505,2,0,0,0
"382",506,12,0,0,0
"383",507,7,0,0,0
"384",508,7,0,0,0
"385",509,10,2,0.2,1
"386",510,12,2,0.166666666666667,1
"387",511,10,0,0,0
"388",512,12,0,0,0
"389",514,5,0,0,0
"390",515,12,4,0.333333333333333,1
"391",516,9,0,0,0
"392",517,8,3,0.375,1
"393",519,12,4,0.333333333333333,1
"394",520,10,0,0,0
"395",521,5,0,0,0
"396",523,10,0,0,0
"397",526,4,0,0,0
"398",527,10,1,0.1,1
"399",530,11,0,0,0
"400",532,2,0,0,0
"401",533,10,0,0,0
"402",534,12,0,0,0
"403",535,1,0,0,0
"404",536,12,0,0,0
"405",537,1,0,0,0
"406",538,2,0,0,0
"407",539,4,0,0,0
"408",541,4,0,0,0
"409",542,2,0,0,0
"410",543,8,2,0.25,1
"411",544,9,3,0.333333333333333,1
"412",545,6,1,0.166666666666667,1
"413",548,10,2,0.2,1
"414",549,5,0,0,0
"415",551,2,1,0.5,1
"416",552,7,3,0.428571428571429,1
"417",553,12,1,0.0833333333333333,1
"418",555,8,0,0,0
"419",557,9,0,0,0
"420",558,2,0,0,0
"421",559,11,1,0.0909090909090909,1
"422",560,11,2,0.181818181818182,1
"423",561,1,0,0,0
"424",562,7,0,0,0
"425",564,7,0,0,0
"426",565,3,0,0,0
"427",566,11,0,0,0
"428",567,11,0,0,0
"429",568,5,0,0,0
"430",570,11,0,0,0
"431",571,6,1,0.166666666666667,1
"432",572,9,1,0.111111111111111,1
"433",573,7,1,0.142857142857143,1
"434",574,2,0,0,0
"435",575,10,2,0.2,1
"436",576,10,3,0.3,1
"437",578,11,0,0,0
"438",579,11,0,0,0
"439",580,9,0,0,0
"440",582,9,3,0.333333333333333,1
"441",583,6,0,0,0
"442",584,11,3,0.272727272727273,1
"443",585,11,0,0,0
"444",586,1,0,0,0
"445",587,4,2,0.5,1
"446",589,2,0,0,0
"447",590,7,0,0,0
"448",591,7,0,0,0
"449",593,11,0,0,0
"450",594,12,5,0.416666666666667,1
"451",595,12,0,0,0
"452",596,12,0,0,0
"453",598,7,1,0.142857142857143,1
"454",599,12,0,0,0
"455",600,8,0,0,0
"456",601,10,0,0,0
"457",602,12,0,0,0
"458",603,4,2,0.5,1
"459",604,10,2,0.2,1
"460",606,9,6,0.666666666666667,1
"461",607,11,3,0.272727272727273,1
"462",608,11,3,0.272727272727273,1
"463",609,5,0,0,0
"464",611,10,0,0,0
"465",612,8,0,0,0
"466",613,12,0,0,0
"467",615,11,0,0,0
"468",617,10,0,0,0
"469",618,2,1,0.5,1
"470",619,5,0,0,0
"471",622,10,0,0,0
"472",623,7,0,0,0
"473",624,8,0,0,0
"474",625,10,0,0,0
"475",626,6,0,0,0
"476",627,11,1,0.0909090909090909,1
"477",628,5,0,0,0
"478",629,7,4,0.571428571428571,1
"479",630,7,1,0.142857142857143,1
"480",631,9,3,0.333333333333333,1
"481",633,5,0,0,0
"482",634,11,0,0,0
"483",638,8,0,0,0
"484",639,5,0,0,0
"485",641,10,0,0,0
"486",642,6,0,0,0
"487",643,11,0,0,0
"488",644,12,0,0,0
"489",645,5,0,0,0
"490",646,9,0,0,0
"491",648,12,0,0,0
"492",650,12,0,0,0
"493",651,2,0,0,0
"494",652,12,0,0,0
"495",654,11,0,0,0
"496",656,10,0,0,0
"497",657,12,3,0.25,1
"498",658,1,0,0,0
"499",659,12,0,0,0
"500",660,11,0,0,0
"501",661,10,0,0,0
"502",663,6,0,0,0
"503",664,10,0,0,0
"504",666,9,0,0,0
"505",667,12,0,0,0
"506",668,12,0,0,0
"507",669,7,0,0,0
"508",670,7,2,0.285714285714286,1
"509",671,7,0,0,0
"510",674,10,3,0.3,1
"511",676,10,2,0.2,1
"512",677,1,0,0,0
"513",679,9,0,0,0
"514",680,12,0,0,0
"515",681,5,3,0.6,1
"516",682,12,3,0.25,1
"517",683,8,0,0,0
"518",684,4,0,0,0
"519",685,12,0,0,0
"520",686,8,0,0,0
"521",688,12,0,0,0
"522",689,11,0,0,0
"523",690,12,0,0,0
"524",692,7,0,0,0
"525",693,10,0,0,0
"526",695,4,0,0,0
"527",697,12,0,0,0
"528",699,6,0,0,0
"529",700,11,1,0.0909090909090909,1
"530",701,2,0,0,0
"531",702,9,0,0,0
"532",704,9,2,0.222222222222222,1
"533",706,11,0,0,0
"534",707,11,0,0,0
"535",708,11,1,0.0909090909090909,1
"536",709,10,3,0.3,1
"537",710,12,2,0.166666666666667,1
"538",712,3,0,0,0
"539",713,11,0,0,0
"540",714,7,1,0.142857142857143,1
"541",715,2,0,0,0
"542",716,10,1,0.1,1
"543",717,12,0,0,0
"544",718,5,0,0,0
"545",719,9,4,0.444444444444444,1
"546",720,12,1,0.0833333333333333,1
"547",721,9,0,0,0
"548",722,12,0,0,0
"549",723,2,0,0,0
"550",724,12,0,0,0
"551",725,6,0,0,0
"552",726,9,0,0,0
"553",727,11,3,0.272727272727273,1
"554",729,2,1,0.5,1
"555",730,10,0,0,0
"556",731,8,0,0,0
"557",732,11,0,0,0
"558",733,12,2,0.166666666666667,1
"559",734,9,5,0.555555555555556,1
"560",735,5,0,0,0
"561",737,5,0,0,0
"562",738,10,0,0,0
"563",739,11,0,0,0
"564",741,8,2,0.25,1
"565",742,10,0,0,0
"566",744,11,0,0,0
"567",746,4,0,0,0
"568",747,7,0,0,0
"569",748,2,0,0,0
"570",749,8,0,0,0
"571",750,12,0,0,0
"572",751,12,0,0,0
"573",752,12,0,0,0
"574",753,6,0,0,0
"575",754,5,0,0,0
"576",755,7,0,0,0
"577",756,10,0,0,0
"578",757,7,0,0,0
"579",759,12,0,0,0
"580",760,2,1,0.5,1
"581",761,10,1,0.1,1
"582",762,1,0,0,0
"583",764,11,3,0.272727272727273,1
"584",768,12,0,0,0
"585",770,12,1,0.0833333333333333,1
"586",773,10,3,0.3,1
"587",774,12,0,0,0
"588",776,12,4,0.333333333333333,1
"589",777,11,1,0.0909090909090909,1
"590",778,10,2,0.2,1
"591",779,11,2,0.181818181818182,1
"592",780,12,0,0,0
"593",786,5,2,0.4,1
"594",787,12,0,0,0
"595",788,10,0,0,0
"596",789,12,0,0,0
"597",790,11,0,0,0
"598",791,3,0,0,0
"599",793,8,0,0,0
"600",794,12,0,0,0
"601",795,10,0,0,0
"602",796,11,0,0,0
"603",797,5,0,0,0
"604",798,10,0,0,0
"605",801,4,1,0.25,1
"606",802,11,0,0,0
"607",803,6,0,0,0
"608",804,11,0,0,0
"609",805,10,0,0,0
"610",806,5,4,0.8,1
"611",808,3,0,0,0
"612",809,5,1,0.2,1
"613",811,5,0,0,0
"614",813,8,0,0,0
"615",814,11,2,0.181818181818182,1
"616",815,7,0,0,0
"617",816,12,0,0,0
"618",817,1,0,0,0
"619",818,6,0,0,0
"620",819,5,0,0,0
"621",820,11,4,0.363636363636364,1
"622",822,6,2,0.333333333333333,1
"623",823,2,0,0,0
"624",824,9,2,0.222222222222222,1
"625",825,9,0,0,0
"626",826,1,0,0,0
"627",827,12,3,0.25,1
"628",828,7,5,0.714285714285714,1
"629",829,11,0,0,0
"630",830,2,0,0,0
"631",831,12,2,0.166666666666667,1
"632",833,9,0,0,0
"633",834,5,1,0.2,1
"634",835,11,0,0,0
"635",837,3,0,0,0
"636",838,10,4,0.4,1
"637",840,2,0,0,0
"638",841,8,0,0,0
"639",842,5,0,0,0
"640",843,5,0,0,0
"641",845,10,0,0,0
"642",847,12,0,0,0
"643",848,10,0,0,0
"644",850,5,0,0,0
"645",852,11,0,0,0
"646",853,12,0,0,0
"647",854,11,1,0.0909090909090909,1
"648",855,7,0,0,0
"649",857,11,0,0,0
"650",859,12,0,0,0
"651",860,5,1,0.2,1
"652",862,7,4,0.571428571428571,1
"653",864,11,3,0.272727272727273,1
"654",866,7,1,0.142857142857143,1
"655",867,9,2,0.222222222222222,1
"656",868,9,0,0,0
"657",869,3,0,0,0
"658",870,4,0,0,0
"659",871,12,2,0.166666666666667,1
"660",872,1,0,0,0
"661",873,5,0,0,0
"662",874,10,0,0,0
"663",875,1,0,0,0
"664",876,9,0,0,0
"665",877,10,0,0,0
"666",879,10,0,0,0
"667",880,4,0,0,0
"668",882,3,0,0,0
"669",883,12,0,0,0
"670",884,8,0,0,0
"671",885,10,2,0.2,1
"672",886,3,0,0,0
"673",888,12,0,0,0
"674",889,9,0,0,0
"675",890,6,0,0,0
"676",891,12,0,0,0
"677",892,8,0,0,0
"678",894,11,3,0.272727272727273,1
"679",896,8,0,0,0
"680",897,11,0,0,0
"681",898,4,2,0.5,1
"682",900,6,1,0.166666666666667,1
"683",902,5,2,0.4,1
"684",904,12,2,0.166666666666667,1
"685",905,7,0,0,0
"686",906,9,0,0,0
"687",907,12,0,0,0
"688",908,12,0,0,0
"689",909,4,2,0.5,1
"690",910,2,0,0,0
"691",911,9,0,0,0
"692",912,11,0,0,0
"693",913,10,4,0.4,1
"694",915,5,3,0.6,1
"695",916,6,0,0,0
"696",917,7,0,0,0
"697",918,11,0,0,0
"698",920,11,0,0,0
"699",921,9,0,0,0
"700",922,12,0,0,0
"701",923,5,0,0,0
"702",924,12,0,0,0
"703",925,12,0,0,0
"704",926,12,0,0,0
"705",930,9,0,0,0
"706",931,12,3,0.25,1
"707",933,9,0,0,0
"708",934,11,0,0,0
"709",936,2,0,0,0
"710",937,12,0,0,0
"711",939,2,0,0,0
"712",940,11,0,0,0
"713",941,12,5,0.416666666666667,1
"714",942,11,0,0,0
"715",943,2,0,0,0
"716",944,11,0,0,0
"717",946,12,0,0,0
"718",947,2,0,0,0
"719",951,7,0,0,0
"720",952,5,0,0,0
"721",954,5,0,0,0
"722",955,9,4,0.444444444444444,1
"723",956,12,0,0,0
"724",957,1,0,0,0
"725",960,7,3,0.428571428571429,1
"726",962,9,1,0.111111111111111,1
"727",963,10,0,0,0
"728",964,12,0,0,0
"729",967,12,0,0,0
"730",968,12,0,0,0
"731",969,3,0,0,0
"732",972,6,4,0.666666666666667,1
"733",973,12,0,0,0
"734",974,8,0,0,0
"735",975,7,0,0,0
"736",976,12,0,0,0
"737",977,12,2,0.166666666666667,1
"738",978,7,1,0.142857142857143,1
"739",979,3,0,0,0
"740",980,2,0,0,0
"741",981,8,0,0,0
"742",982,11,0,0,0
"743",983,11,0,0,0
"744",985,2,0,0,0
"745",986,11,3,0.272727272727273,1
"746",987,4,0,0,0
"747",988,7,1,0.142857142857143,1
"748",989,11,0,0,0
"749",990,12,0,0,0
"750",991,5,0,0,0
"751",992,4,2,0.5,1
"752",993,10,0,0,0
"753",995,9,0,0,0
"754",996,6,0,0,0
"755",997,12,3,0.25,1
"756",998,5,1,0.2,1
"757",999,12,6,0.5,1
"758",1000,7,0,0,0
"759",1001,5,0,0,0
"760",1003,3,0,0,0
"761",1005,12,0,0,0
"762",1006,12,2,0.166666666666667,1
"763",1007,10,1,0.1,1
"764",1008,11,0,0,0
"765",1009,1,0,0,0
"766",1010,5,0,0,0
"767",1011,10,2,0.2,1
"768",1012,10,0,0,0
"769",1013,12,0,0,0
"770",1015,12,0,0,0
"771",1016,11,0,0,0
"772",1019,5,4,0.8,1
"773",1020,5,3,0.6,1
"774",1021,12,5,0.416666666666667,1
"775",1023,2,0,0,0
"776",1024,2,1,0.5,1
"777",1025,11,3,0.272727272727273,1
"778",1026,5,0,0,0
"779",1028,11,0,0,0
"780",1029,8,0,0,0
"781",1030,10,2,0.2,1
"782",1031,12,0,0,0
"783",1032,5,0,0,0
"784",1034,12,2,0.166666666666667,1
"785",1035,11,0,0,0
"786",1036,1,0,0,0
"787",1037,1,0,0,0
"788",1040,11,0,0,0
"789",1042,8,4,0.5,1
"790",1044,10,4,0.4,1
"791",1045,2,1,0.5,1
"792",1046,2,0,0,0
"793",1047,11,0,0,0
"794",1048,11,5,0.454545454545455,1
"795",1049,7,0,0,0
"796",1050,5,0,0,0
"797",1051,2,0,0,0
"798",1052,5,0,0,0
"799",1053,12,0,0,0
"800",1054,7,1,0.142857142857143,1
"801",1055,5,1,0.2,1
"802",1056,8,0,0,0
"803",1057,11,5,0.454545454545455,1
"804",1058,3,2,0.666666666666667,1
"805",1059,10,2,0.2,1
"806",1062,2,0,0,0
"807",1063,8,0,0,0
"808",1064,11,5,0.454545454545455,1
"809",1065,10,3,0.3,1
"810",1066,10,0,0,0
"811",1067,2,0,0,0
"812",1068,5,3,0.6,1
"813",1069,4,3,0.75,1
"814",1070,12,1,0.0833333333333333,1
"815",1071,11,0,0,0
"816",1072,12,3,0.25,1
"817",1073,12,1,0.0833333333333333,1
"818",1076,11,0,0,0
"819",1077,10,0,0,0
"820",1079,5,0,0,0
"821",1081,8,0,0,0
"822",1082,11,5,0.454545454545455,1
"823",1083,12,0,0,0
"824",1084,5,0,0,0
"825",1085,9,0,0,0
"826",1086,1,0,0,0
"827",1088,10,2,0.2,1
"828",1089,6,0,0,0
"829",1090,9,5,0.555555555555556,1
"830",1091,12,0,0,0
"831",1092,12,0,0,0
"832",1094,10,0,0,0
"833",1095,6,0,0,0
"834",1096,8,0,0,0
"835",1097,10,0,0,0
"836",1099,9,0,0,0
"837",1100,11,2,0.181818181818182,1
"838",1102,2,0,0,0
"839",1103,11,5,0.454545454545455,1
"840",1104,11,2,0.181818181818182,1
"841",1105,11,0,0,0
"842",1106,7,0,0,0
"843",1107,12,1,0.0833333333333333,1
"844",1108,5,0,0,0
"845",1109,5,0,0,0
"846",1111,7,1,0.142857142857143,1
"847",1112,6,0,0,0
"848",1113,9,0,0,0
"849",1115,11,0,0,0
"850",1116,11,0,0,0
"851",1117,2,1,0.5,1
"852",1119,1,0,0,0
"853",1120,4,2,0.5,1
"854",1122,3,0,0,0
"855",1123,11,0,0,0
"856",1124,10,0,0,0
"857",1125,9,2,0.222222222222222,1
"858",1127,12,2,0.166666666666667,1
"859",1128,5,2,0.4,1
"860",1130,4,0,0,0
"861",1133,5,0,0,0
"862",1135,10,1,0.1,1
"863",1136,5,0,0,0
"864",1138,11,0,0,0
"865",1139,12,0,0,0
"866",1140,10,0,0,0
"867",1141,2,0,0,0
"868",1142,9,0,0,0
"869",1143,12,2,0.166666666666667,1
"870",1144,10,3,0.3,1
"871",1145,8,0,0,0
"872",1146,11,0,0,0
"873",1147,11,2,0.181818181818182,1
"874",1148,4,0,0,0
"875",1149,2,0,0,0
"876",1151,7,0,0,0
"877",1152,9,0,0,0
"878",1153,6,0,0,0
"879",1156,12,0,0,0
"880",1157,10,0,0,0
"881",1158,2,1,0.5,1
"882",1160,5,0,0,0
"883",1161,7,3,0.428571428571429,1
"884",1163,8,0,0,0
"885",1164,11,0,0,0
"886",1166,6,0,0,0
"887",1167,10,2,0.2,1
"888",1168,6,0,0,0
"889",1169,8,0,0,0
"890",1170,3,0,0,0
"891",1172,9,0,0,0
"892",1174,6,0,0,0
"893",1175,5,2,0.4,1
"894",1176,11,0,0,0
"895",1177,10,3,0.3,1
"896",1178,6,0,0,0
"897",1179,8,0,0,0
"898",1181,11,0,0,0
"899",1182,12,0,0,0
"900",1183,7,1,0.142857142857143,1
"901",1184,12,0,0,0
"902",1185,4,0,0,0
"903",1187,1,0,0,0
"904",1189,5,0,0,0
"905",1190,1,0,0,0
"906",1191,9,2,0.222222222222222,1
"907",1193,12,0,0,0
"908",1194,12,2,0.166666666666667,1
"909",1196,5,0,0,0
"910",1197,4,2,0.5,1
"911",1198,9,1,0.111111111111111,1
"912",1200,11,0,0,0
"913",1202,3,0,0,0
"914",1204,12,0,0,0
"915",1205,7,0,0,0
"916",1206,2,0,0,0
"917",1207,12,0,0,0
"918",1208,12,4,0.333333333333333,1
"919",1210,7,1,0.142857142857143,1
"920",1211,12,3,0.25,1
"921",1212,9,1,0.111111111111111,1
"922",1213,12,1,0.0833333333333333,1
"923",1214,2,0,0,0
"924",1215,11,3,0.272727272727273,1
"925",1221,12,0,0,0
"926",1224,4,0,0,0
"927",1227,2,0,0,0
"928",1231,6,3,0.5,1
"929",1232,4,0,0,0
"930",1233,10,0,0,0
"931",1234,12,0,0,0
"932",1235,12,0,0,0
"933",1236,7,0,0,0
"934",1238,11,0,0,0
"935",1239,7,1,0.142857142857143,1
"936",1242,5,0,0,0
"937",1243,4,2,0.5,1
"938",1244,8,2,0.25,1
"939",1245,8,1,0.125,1
"940",1246,5,0,0,0
"941",1247,12,0,0,0
"942",1248,5,0,0,0
"943",1249,11,4,0.363636363636364,1
"944",1250,5,0,0,0
"945",1251,12,4,0.333333333333333,1
"946",1253,11,3,0.272727272727273,1
"947",1258,5,0,0,0
"948",1259,9,0,0,0
"949",1260,1,0,0,0
"950",1261,6,0,0,0
"951",1262,2,0,0,0
"952",1263,2,0,0,0
"953",1264,4,0,0,0
"954",1265,2,1,0.5,1
"955",1267,2,0,0,0
